time,ride_id,segment_id,elevation,latitude,longitude,ambient_temp_C,heart_rate_bpm,cadence_rpm,is_original_row,elapsed_time,delta_time,delta_dist_ft,heading,speed,speed_saturated,is_cruising,delta_ele_ft,grade,grade_saturated,elapsed_ascent,elapsed_descent,elapsed_elevation,filt_ambient_temp_C,filt_heart_rate_bpm,filt_cadence_rpm,filt_speed,filt_speed_saturated,filt_grade,filt_grade_saturated,inst_power
2020-07-15 00:10:27+00:00,0x5f0e4973,0.0,711.977,39.948975,-83.009522,,,,True,1.0,1.0,0.0,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0039090550103775,1.0039090550103775,0.0,0.0,2.331542358059366
2020-07-15 00:10:28+00:00,0x5f0e4973,0.0,711.977,39.948968,-83.009531,,,,True,2.0,1.0,3.585648208111184,217.87498366362468,2.444760141893989,2.444760141893989,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.1634047420365787,1.1634047420365787,0.0,0.0,2.7118548162174845
2020-07-15 00:10:29+00:00,0x5f0e4973,0.0,711.977,39.948958,-83.009541,,,,True,3.0,1.0,4.59679349568741,225.0,3.1341773834232343,3.1341773834232343,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.289887898321172,1.289887898321172,0.0,0.0,3.0165250691657066
2020-07-15 00:10:30+00:00,0x5f0e4973,0.0,711.977,39.948948,-83.00955,,,,True,4.0,1.0,4.43220044526914,228.0127874749433,3.0219548490471406,3.0219548490471406,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.3719107525517005,1.3719107525517005,0.0,0.0,3.21570890395796
2020-07-15 00:10:31+00:00,0x5f0e4973,0.0,711.977,39.9489425,-83.00955300000001,,,,,5.0,1.0,2.1748290569784183,241.3895402821735,1.482837993394376,1.482837993394376,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.401910976908605,1.401910976908605,0.0,0.0,3.288897115464201
2020-07-15 00:10:32+00:00,0x5f0e4973,0.0,711.977,39.948937,-83.009556,,,,True,6.0,1.0,2.174829078116693,241.3895403962683,1.4828380078068362,1.4828380078068362,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.3776519013699793,1.3776519013699793,0.0,0.0,3.2297007280155734
2020-07-15 00:10:33+00:00,0x5f0e4973,0.0,711.977,39.948934,-83.009557,,,,True,7.0,1.0,1.1296082760272532,251.56505121778903,0.7701874609276727,0.7701874609276727,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.3025319339558343,1.3025319339558343,0.0,0.0,3.0471442560608155
2020-07-15 00:10:34+00:00,0x5f0e4973,0.0,711.977,39.9489325,-83.009564,,,,,8.0,1.0,2.032745969339897,192.0947571087866,1.3859631609135663,1.3859631609135663,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.185018580554361,1.185018580554361,0.0,0.0,2.763715031541468
2020-07-15 00:10:35+00:00,0x5f0e4973,0.0,711.977,39.948931,-83.009571,,,,True,9.0,1.0,2.0327460128606485,192.0947570531812,1.385963190586806,1.385963190586806,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0376386276603111,1.0376386276603111,0.0,0.0,2.411635139685089
2020-07-15 00:10:36+00:00,0x5f0e4973,0.0,711.977,39.94893,-83.009576,,,,True,10.0,1.0,1.445164485296827,191.30993252099452,0.9853394217932911,0.9853394217932911,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8762185738698705,0.8762185738698705,0.0,0.0,2.0298129780189043
2020-07-15 00:10:37+00:00,0x5f0e4973,0.0,711.977,39.94893,-83.0095745,,,,,11.0,1.0,0.4195081074024995,180.0,0.2860282550471588,0.2860282550471588,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.7174926200259863,0.7174926200259863,0.0,0.0,1.657651548280476
2020-07-15 00:10:38+00:00,0x5f0e4973,0.0,711.977,39.94893,-83.009573,,,,True,12.0,1.0,0.4195081074024995,180.0,0.2860282550471588,0.2860282550471588,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6162912453343911,0.6162912453343911,0.0,0.0,1.4217963647214191
2020-07-15 00:10:39+00:00,0x5f0e4973,0.0,711.977,39.94893,-83.0095735,,,,,13.0,1.0,0.1398360369868496,180.0,0.0953427524910338,0.0953427524910338,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6214639398800437,0.6214639398800437,-0.0237842881972782,-0.0237842881972782,1.365903303041141
2020-07-15 00:10:40+00:00,0x5f0e4973,0.0,711.977,39.94893,-83.009574,,,,True,14.0,1.0,0.1398360334288003,180.0,0.0953427500650911,0.0953427500650911,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.7289413626071238,0.7289413626071238,-0.0928089809454831,-0.0928089809454831,1.3735115521114465
2020-07-15 00:10:41+00:00,0x5f0e4973,0.0,711.977,39.94893,-83.009575,,,,True,15.0,1.0,0.2796720739736992,180.0,0.1906855049820676,0.1906855049820676,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.9232596454891872,0.9232596454891872,-0.2003174603951071,-0.2003174603951071,1.290816676717844
2020-07-15 00:10:42+00:00,0x5f0e4973,0.0,711.977,39.9489295,-83.009576,,,,,16.0,1.0,0.3338991536082084,206.565051177078,0.2276585138237784,0.2276585138237784,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.1870749517302457,1.1870749517302457,-0.3357860475219992,-0.3357860475219992,0.936922834791182
2020-07-15 00:10:43+00:00,0x5f0e4973,0.0,711.977,39.948929,-83.009577,,,,True,17.0,1.0,0.3338991595683584,206.565051177078,0.2276585178875171,0.2276585178875171,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.506441546713285,1.506441546713285,-0.4859541331530322,-0.4859541331530322,0.1813012461747094
2020-07-15 00:10:44+00:00,0x5f0e4973,0.0,711.977,39.948929,-83.009578,,,,True,18.0,1.0,0.2796720780621023,180.0,0.1906855077696152,0.1906855077696152,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.86878287384442,1.86878287384442,-0.6361222187840653,-0.6361222187840653,0.0
2020-07-15 00:10:45+00:00,0x5f0e4973,0.0,711.977,39.948929,-83.00958,,,,True,19.0,1.0,0.5593441525661554,180.0,0.3813710131132878,0.3813710131132878,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.255503465039923,2.255503465039923,-0.7715908059109574,-0.7715908059109574,0.0
2020-07-15 00:10:46+00:00,0x5f0e4973,0.0,711.977,39.948929,-83.00958,,,,True,20.0,1.0,0.0,180.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.65366476293402,2.65366476293402,-0.8790992853605815,-0.8790992853605815,0.0
2020-07-15 00:11:21+00:00,0x5f0e4973,1.0,711.977,39.948966,-83.009649,,,,True,55.0,1.0,23.549667960633943,151.79837178070758,16.056591791341326,16.056591791341326,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.061788263037678,3.061788263037678,-0.9481239781087863,-0.9481239781087863,0.0
2020-07-15 00:11:22+00:00,0x5f0e4973,1.0,711.6489,39.948965,-83.009661,,,,True,56.0,1.0,3.375833001677827,184.76364167949552,2.301704319325791,2.301704319325791,False,-0.3280999999999494,-9.719082663060645,-9.719082663060645,0.0,0.3280999999999494,0.3280999999999494,,,,3.4800295216113506,3.4800295216113506,-0.9719082663060644,-0.9719082663060644,0.0
2020-07-15 00:11:23+00:00,0x5f0e4973,1.0,711.6489,39.948961,-83.009669,,,,True,57.0,1.0,2.6711923434563216,206.565051177078,1.8212675069020372,1.8212675069020372,False,0.0,0.0,0.0,0.0,0.3280999999999494,0.3280999999999494,,,,3.9460519108428977,3.9460519108428977,-0.9504165354719116,-0.9504165354719116,0.0
2020-07-15 00:11:24+00:00,0x5f0e4973,1.0,711.6489,39.948954,-83.009677,,,,True,58.0,1.0,3.395172570905671,221.18592517291515,2.3148903892538666,2.3148903892538666,False,0.0,0.0,0.0,0.0,0.3280999999999494,0.3280999999999494,,,,4.505208978943253,4.505208978943253,-0.8900465640960187,-0.8900465640960187,0.0
2020-07-15 00:11:25+00:00,0x5f0e4973,1.0,711.6489,39.948947,-83.009689,,,,True,59.0,1.0,4.217168664078248,210.25643718040436,2.875342270962442,2.875342270962442,False,0.0,0.0,0.0,0.0,0.3280999999999494,0.3280999999999494,,,,5.169235553398186,5.169235553398186,-0.8007107067344206,-0.8007107067344206,0.0
2020-07-15 00:11:26+00:00,0x5f0e4973,1.0,711.6489,39.948929,-83.0097,,,,,60.0,1.0,7.251546933400053,238.57043437967235,4.944236545500036,4.944236545500036,False,0.0,0.0,0.0,0.0,0.3280999999999494,0.3280999999999494,,,,5.958337248527802,5.958337248527802,-0.6931552399098029,-0.6931552399098029,0.0
2020-07-15 00:11:27+00:00,0x5f0e4973,1.0,711.6489,39.948911,-83.009711,,,,True,61.0,1.0,7.251547273212666,238.57043437967235,4.944236777190454,4.944236777190454,False,0.0,0.0,0.0,0.0,0.3280999999999494,0.3280999999999494,,,,6.8886272592090645,6.8886272592090645,-0.577908442097961,-0.577908442097961,5.5722247412579895
2020-07-15 00:11:28+00:00,0x5f0e4973,1.0,711.6489,39.948896,-83.00972,,,,True,62.0,1.0,6.0233295531802575,239.0362434599439,4.106815604441085,4.106815604441085,False,0.0,0.0,0.0,0.0,0.3280999999999494,0.3280999999999494,,,,7.951812937609267,7.951812937609267,-0.4662514728403743,-0.4662514728403743,13.597569429117469
2020-07-15 00:11:29+00:00,0x5f0e4973,1.0,711.6489,39.948871,-83.009753,,,,,63.0,1.0,12.975295542659552,217.1466866973092,8.846792415449695,8.846792415449695,True,0.0,0.0,0.0,0.0,0.3280999999999494,0.3280999999999494,,,,9.117121286555864,9.117121286555864,-0.3691140942478251,-0.3691140942478251,24.11935133627424
2020-07-15 00:11:30+00:00,0x5f0e4973,1.0,711.6489,39.948846,-83.009786,,,,True,64.0,1.0,12.975297938524326,217.14668668947104,8.846794048993859,8.846794048993859,True,0.0,0.0,0.0,0.0,0.3280999999999494,0.3280999999999494,,,,10.32480402643898,10.32480402643898,-0.2988747627084163,-0.2988747627084163,36.60825148472868
