time,ride_id,segment_id,elevation,latitude,longitude,ambient_temp_C,heart_rate_bpm,cadence_rpm,is_original_row,elapsed_time,delta_time,delta_dist_ft,heading,speed,is_cruising,delta_ele_ft,grade,grade_saturated,elapsed_ascent,elapsed_descent,elapsed_elevation,filt_ambient_temp_C,filt_heart_rate_bpm,filt_cadence_rpm,filt_speed,filt_grade,filt_grade_saturated,inst_power
2020-08-01 23:34:16+00:00,0x5f25fbf8,0.0,883.2452,40.068302,-83.128584,,,,True,1.0,1.0,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.5028796136995555,0.0,0.0,3.9721405513653387
2020-08-01 23:34:17+00:00,0x5f25fbf8,0.0,883.2452,40.068306,-83.12859,,,,,2.0,1.0,2.221571756803529,146.30993248967835,1.5147080160024062,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.9604976479272598,0.0,0.0,5.258042720374077
2020-08-01 23:34:18+00:00,0x5f25fbf8,0.0,883.2452,40.06831,-83.128596,,,,True,3.0,1.0,2.2215716826343423,146.30993248967835,1.5147079654325062,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4163441914823727,0.0,0.0,6.5991731054397516
2020-08-01 23:34:19+00:00,0x5f25fbf8,0.0,883.2452,40.068319,-83.128601,,,,True,4.0,1.0,3.5677401164447184,119.05460409139582,2.4325500793941264,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.8337293399846666,0.0,0.0,7.8917738670746385
2020-08-01 23:34:20+00:00,0x5f25fbf8,0.0,883.2452,40.068331,-83.128593,,,,True,5.0,1.0,4.914585202123247,56.30993244270398,3.3508535469022136,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.175588134905417,0.0,0.0,9.00425502989768
2020-08-01 23:34:21+00:00,0x5f25fbf8,0.0,883.2452,40.068362,-83.128577,,,,,6.0,1.0,12.15942975702522,62.70042780606225,8.290520288880831,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.4096744576842823,0.0,0.0,9.797248996128793
2020-08-01 23:34:22+00:00,0x5f25fbf8,0.0,883.2452,40.068393,-83.128561,,,,True,7.0,1.0,12.159429011520288,62.70042778532199,8.290519780582015,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.5161289282439596,0.0,0.0,10.166880667197876
2020-08-01 23:34:23+00:00,0x5f25fbf8,0.0,883.2452,40.0684035,-83.128552,,,,,8.0,1.0,4.581094494558597,49.39870534222342,3.1234735190172254,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.489422879478583,0.0,0.0,10.073606336099925
2020-08-01 23:34:24+00:00,0x5f25fbf8,0.0,883.2452,40.068414,-83.128543,,,,True,9.0,1.0,4.581094280190576,49.398705323065265,3.1234733728572106,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.335543092616075,0.0,0.0,9.543227779618663
2020-08-01 23:34:25+00:00,0x5f25fbf8,0.0,883.2452,40.068397,-83.128547,,,,True,10.0,1.0,6.301565513528146,256.7594800714649,4.2965219410419175,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0714057693585355,0.0,0.0,8.65969412438671
2020-08-01 23:34:26+00:00,0x5f25fbf8,0.0,883.2452,40.068389999999994,-83.1285515,,,,,11.0,1.0,2.845996515566795,237.26477372495296,1.9404521697046329,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.7554340014618353,0.0,0.0,7.644074380687848
2020-08-01 23:34:27+00:00,0x5f25fbf8,0.0,883.2452,40.068383,-83.128556,,,,True,12.0,1.0,2.845996570476048,237.2647736984981,1.94045220714276,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.461629650534766,0.0,0.0,6.736222198106686
2020-08-01 23:34:28+00:00,0x5f25fbf8,0.0,883.2452,40.068388,-83.128558,,,,True,13.0,1.0,1.9076138385927153,111.80140943019858,1.3006457990404876,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.2389671691785766,0.0,0.0,6.069282449532653
2020-08-01 23:34:29+00:00,0x5f25fbf8,0.0,883.2452,40.068387,-83.128558,,,,,14.0,1.0,0.364813254481202,270.0,0.24873630987354683,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.1268089005111896,0.0,0.0,5.739640202067235
2020-08-01 23:34:30+00:00,0x5f25fbf8,0.0,883.2452,40.068386,-83.128558,,,,True,15.0,1.0,0.36481325680181903,270.0,0.2487363114557857,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.1538235921828623,0.0,0.0,5.818669809780968
2020-08-01 23:34:31+00:00,0x5f25fbf8,0.0,883.2452,40.068382,-83.1285585,,,,,16.0,1.0,1.4659144502981631,262.8749836636247,0.999487125203293,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.325582259612763,0.0,0.0,6.326684177227129
2020-08-01 23:34:32+00:00,0x5f25fbf8,0.0,883.2452,40.068378,-83.128559,,,,True,17.0,1.0,1.4659144514169575,262.8749836636247,0.9994871259661073,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.61180130354206,0.0,0.0,7.196098403185545
2020-08-01 23:34:33+00:00,0x5f25fbf8,0.0,883.2452,40.068379,-83.12856049999999,,,,,18.0,1.0,0.5553925921302849,146.30993247402023,0.37867676736155786,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.954964403843306,0.0,0.0,8.280402367159326
2020-08-01 23:34:34+00:00,0x5f25fbf8,0.0,883.2452,40.06838,-83.128562,,,,True,19.0,1.0,0.555392592850974,146.30993272455007,0.3786767678529368,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.305698298351885,0.0,0.0,9.44172750336815
2020-08-01 23:35:09+00:00,0x5f25fbf8,1.0,883.2452,40.068425,-83.128596,,,,True,54.0,1.0,18.963304762251887,127.07307331679849,12.92952597426265,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.6318987098136866,-0.014995437948485058,-0.014995437948485058,10.29369820281999
2020-08-01 23:35:10+00:00,0x5f25fbf8,1.0,883.2452,40.068443,-83.128603,,,,True,55.0,1.0,6.851273861673839,111.25050549294438,4.67132308750489,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.901344826204544,-0.058513893848182785,-0.058513893848182785,10.373500990208424
