time,ride_id,segment_id,elevation,latitude,longitude,ambient_temp_C,heart_rate_bpm,cadence_rpm,is_original_row,elapsed_time,delta_time,delta_dist_ft,heading,speed,is_cruising,delta_ele_ft,grade,grade_saturated,elapsed_ascent,elapsed_descent,elapsed_elevation,filt_ambient_temp_C,filt_heart_rate_bpm,filt_cadence_rpm,filt_speed,filt_grade,filt_grade_saturated,inst_power
2020-08-16 23:50:57+00:00,0x5f39c661,0.0,731.663,39.976015,-83.014278,,,,True,1.0,1.0,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.902381839894514,0.0,0.0,7.059694534284697
2020-08-16 23:50:58+00:00,0x5f39c661,0.0,731.663,39.975969,-83.01428,,,,True,2.0,1.0,16.790721585332214,267.5104470841459,11.44821926272651,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.2189237781868876,0.0,0.0,7.983021368961474
2020-08-16 23:50:59+00:00,0x5f39c661,0.0,731.663,39.975944,-83.014273,,,,True,3.0,1.0,9.327916317995474,285.64224644935643,6.359942944087823,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.4082840808968093,0.0,0.0,8.557819129954186
2020-08-16 23:51:00+00:00,0x5f39c661,0.0,731.663,39.975955,-83.014224,,,,True,4.0,1.0,14.274211260076534,12.652556500235123,9.732416768234,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.45497889011529,0.0,0.0,8.70229269610756
2020-08-16 23:51:01+00:00,0x5f39c661,0.0,731.663,39.9759615,-83.014208,,,,,5.0,1.0,5.0626662492003005,22.109448334196678,3.451817897182023,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.35726712252393,0.0,0.0,8.40122572649483
2020-08-16 23:51:02+00:00,0x5f39c661,0.0,731.663,39.975968,-83.014192,,,,True,6.0,1.0,5.062665874406851,22.10944835603667,3.4518176416410347,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.1266690457446615,0.0,0.0,7.709216312901956
2020-08-16 23:51:03+00:00,0x5f39c661,0.0,731.663,39.975966,-83.014192,,,,,7.0,1.0,0.7296265136036381,270.0,0.4974726229115714,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.787060912223919,0.0,0.0,6.7342228750849
2020-08-16 23:51:04+00:00,0x5f39c661,0.0,731.663,39.975964,-83.014192,,,,True,8.0,1.0,0.729626511283021,270.0,0.4974726213293325,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.3725710133662647,0.0,0.0,5.607939290899246
2020-08-16 23:51:05+00:00,0x5f39c661,0.0,731.663,39.975964,-83.014187,,,,True,9.0,1.0,1.3978075776519092,180.0,0.9530506211263017,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.9242389645774765,0.0,0.0,4.4570824901638195
2020-08-16 23:51:06+00:00,0x5f39c661,0.0,731.663,39.975968,-83.014185,,,,True,10.0,1.0,1.5627021275302397,63.43494874149981,1.0654787233160725,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.4861838585983858,0.0,0.0,3.387824022779496
2020-08-16 23:51:07+00:00,0x5f39c661,0.0,731.663,39.975969,-83.014182,,,,True,11.0,1.0,0.9145930143683583,18.43494882292201,0.6235861461602443,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.1012855813116182,0.0,0.0,2.4834599731992424
2020-08-16 23:51:08+00:00,0x5f39c661,0.0,731.663,39.975967999999995,-83.01417900000001,,,,,12.0,1.0,0.9145930194811075,341.56505105494466,0.6235861496462096,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8615137471346369,0.0,0.0,1.9327908784982082
2020-08-16 23:51:09+00:00,0x5f39c661,0.0,731.663,39.975967,-83.014176,,,,True,13.0,1.0,0.9145930288833791,341.5650512585002,0.6235861560568494,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8276164080389267,0.0,0.0,1.8555775146778186
2020-08-16 23:51:10+00:00,0x5f39c661,0.0,731.663,39.975965,-83.014175,,,,True,14.0,1.0,0.7813510596201729,296.5650515027668,0.5327393588319361,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.9813324204394206,0.0,0.0,2.2069304322008985
2020-08-16 23:51:11+00:00,0x5f39c661,0.0,731.663,39.975964000000005,-83.0141745,,,,,15.0,1.0,0.3906755313550317,296.565051177078,0.2663696804693398,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.3094738691300754,0.0,0.0,2.9690975398664907
