time,ride_id,segment_id,elevation,latitude,longitude,ambient_temp_C,heart_rate_bpm,cadence_rpm,is_original_row,elapsed_time,delta_time,delta_dist_ft,heading,speed,is_cruising,delta_ele_ft,grade,grade_saturated,elapsed_ascent,elapsed_descent,elapsed_elevation,filt_ambient_temp_C,filt_heart_rate_bpm,filt_cadence_rpm,filt_speed,filt_grade,filt_grade_saturated,inst_power
2021-07-14 12:50:28+00:00,0x60eedd94,0.0,884.8857,40.067876,-83.127828,,,,True,1.0,1.0,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.9693138250309776,0.0,0.0,2.530473764913087
2021-07-14 12:50:29+00:00,0x60eedd94,0.0,884.8857,40.0678722,-83.1278358,,,,,2.0,1.0,2.5814600762967475,205.97439395594176,1.7600864156568732,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.218672223933729,0.0,0.0,3.1977948651819195
2021-07-14 12:50:30+00:00,0x60eedd94,0.0,884.8857,40.067868399999995,-83.12784359999999,,,,,3.0,1.0,2.5814601727815476,205.97439399704226,1.7600864814419641,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.4736316231134723,0.0,0.0,3.891682777661979
2021-07-14 12:50:31+00:00,0x60eedd94,0.0,884.8857,40.0678646,-83.1278514,,,,,4.0,1.0,2.581460280005094,205.9743939137597,1.7600865545489277,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.7751266265615926,0.0,0.0,4.730650896066273
2021-07-14 12:50:32+00:00,0x60eedd94,0.0,884.8857,40.0678608,-83.12785919999999,,,,,5.0,1.0,2.581460377736094,205.97439399704226,1.7600866211837003,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.170633177300594,0.0,0.0,5.86796195220965
2021-07-14 12:50:33+00:00,0x60eedd94,0.0,884.8857,40.067857,-83.127867,,,,True,6.0,1.0,2.581460487452054,205.97439395594176,1.7600866959900368,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.6678525530155506,0.0,0.0,7.3699466512273055
2021-07-14 12:50:34+00:00,0x60eedd94,0.0,884.8857,40.067842,-83.127903,,,,True,7.0,1.0,11.443816196152293,202.61986494001061,7.802601951922018,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.246785271484523,0.0,0.0,9.242639443090486
2021-07-14 12:50:35+00:00,0x60eedd94,0.0,884.8857,40.0678445,-83.127902,,,,,8.0,1.0,0.9538075714443969,68.19859056980142,0.6503233441666343,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.8616887799191573,0.0,0.0,11.40817025345972
2021-07-14 12:50:36+00:00,0x60eedd94,0.0,884.8857,40.067847,-83.127901,,,,True,9.0,1.0,0.9538075672659088,68.19859028903522,0.650323341317665,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.46576255976608,0.0,0.0,13.745142239395632
2021-07-14 12:50:37+00:00,0x60eedd94,0.0,884.8857,40.067847,-83.1278875,,,,,10.0,1.0,3.769001414858522,180.0,2.569773691948992,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.015770243956796,0.0,0.0,16.08122544381386
2021-07-14 12:50:38+00:00,0x60eedd94,0.0,884.8857,40.067847,-83.127874,,,,True,11.0,1.0,3.769001414858522,180.0,2.569773691948992,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.472746416210062,0.0,0.0,18.19139111256741
2021-07-14 12:50:39+00:00,0x60eedd94,0.0,884.8857,40.067847,-83.127848,,,,True,12.0,1.0,7.2588175490675715,180.0,4.949193783455162,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.805769860564533,0.0,0.0,19.83460076816001
2021-07-14 12:50:40+00:00,0x60eedd94,0.0,884.8857,40.067767,-83.127799,,,,True,13.0,1.0,32.23216622356448,301.4874693673595,21.976476970612143,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.988940148969278,0.0,0.0,20.778551069457976
2021-07-14 12:50:41+00:00,0x60eedd94,0.0,884.8857,40.0678045,-83.12780799999999,,,,,14.0,1.0,13.90933176479195,103.49573326929898,9.483635294176329,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.00229185357804,0.0,0.0,20.848506116534075
