time,ride_id,segment_id,elevation,latitude,longitude,ambient_temp_C,heart_rate_bpm,cadence_rpm,is_original_row,elapsed_time,delta_time,delta_dist_ft,heading,speed,is_cruising,delta_ele_ft,grade,grade_saturated,elapsed_ascent,elapsed_descent,elapsed_elevation,filt_ambient_temp_C,filt_heart_rate_bpm,filt_cadence_rpm,filt_speed,filt_grade,filt_grade_saturated,inst_power
2020-05-19 21:06:24+00:00,0x5ec44a50,0.0,885.5418999999999,40.068199,-83.128555,,,,True,1.0,1.0,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.49062941020176815,-0.003709121891263046,-0.003709121891263046,1.2276974246354293
2020-05-19 21:06:25+00:00,0x5ec44a50,0.0,885.5418999999999,40.06819625,-83.1285545,,,,,2.0,1.0,1.0129014186313194,280.3048464427109,0.6906146036122632,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.795332170979609,-0.018182533797580325,-0.018182533797580325,1.9399139315731777
2020-05-19 21:06:26+00:00,0x5ec44a50,0.0,885.5418999999999,40.0681935,-83.12855400000001,,,,,3.0,1.0,1.0129014189184788,280.3048464427109,0.6906146038080537,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2589949359525205,-0.05107649393904342,-0.05107649393904342,2.8920228897589952
2020-05-19 21:06:27+00:00,0x5ec44a50,0.0,885.5418999999999,40.06819075,-83.1285535,,,,,4.0,1.0,1.0129014229725908,280.3048467293171,0.690614606572221,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.8837071956083444,-0.10751210475329731,-0.10751210475329731,3.8832477162987105
2020-05-19 21:06:28+00:00,0x5ec44a50,0.0,885.5418999999999,40.068188,-83.128553,,,,True,5.0,1.0,1.0129014209612761,280.3048464427109,0.69061460520087,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.6533176723795435,-0.1879192485361017,-0.1879192485361017,4.624475152388407
2020-05-19 21:06:29+00:00,0x5ec44a50,0.0,885.5418999999999,40.068184,-83.12854666666667,,,,,6.0,1.0,2.292558789876985,327.7243556975148,1.563108265825217,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.518728784235118,-0.287404210168231,-0.287404210168231,4.834151793658964
2020-05-19 21:06:30+00:00,0x5ec44a50,0.0,885.5418999999999,40.06818,-83.12854033333333,,,,,7.0,1.0,2.2925588686949134,327.72435565156366,1.5631083195647137,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.402702655163997,-0.39622870845264624,-0.39622870845264624,4.396692914310282
2020-05-19 21:06:31+00:00,0x5ec44a50,0.0,885.5418999999999,40.068176,-83.128534,,,,True,8.0,1.0,2.2925589500374133,327.7243556975148,1.563108375025509,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.270488954355411,-0.5065288319111153,-0.5065288319111153,3.4271120601641223
2020-05-19 21:06:32+00:00,0x5ec44a50,0.0,885.5418999999999,40.068167,-83.128503,,,,True,9.0,1.0,9.2565687828575,343.8107937488336,6.3112968974028405,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.109438169450632,-0.6102962245920842,-0.6102962245920842,2.218170505742479
2020-05-19 21:06:33+00:00,0x5ec44a50,0.0,885.2137999999999,40.068146999999996,-83.12843,,,,,10.0,1.0,21.64711416115656,344.67848992058725,14.75939601897038,True,-0.3281000000000631,-1.515675473217597,-1.515675473217597,0.0,0.3281000000000631,0.3281000000000631,,,,6.88593523098052,-0.6973734111100023,-0.6973734111100023,1.1928248458682356
